c,subj,speed,movedur,mpowernet,minfunc,sumtorque,sumtorquerate,sumwork,sumworkrate,sumforceout,sumforcemus,sumstress,sumactstate,sumdrive,sumtorque2,sumtorquerate2,sumwork2,sumworkrate2,sumforceout2,sumforcemus2,sumstress2,sumactstate2,sumdrive2,sumumber,sumbhar,sumuch,sumlich,summarg,summine,sumhoud
4,3,7,1.38,18.5,5,0.94979,10.041,0.19875,1.1648,21.818,1319,18600,0.25364,0.077398,1.0231,68.185,0.028233,1.2581,10.865,22175,6.9856e+10,0.029679,0.042524,25.335,13.46,8.9316,99.044,2.3928,3.2046e-05,26030
4,4,2,0.604,130,5,7.6003,96.5,7.1998,59.765,224.48,10467,1.4912e+05,0.67225,0.195,51.182,3935.8,36.901,2509.1,503.1,9.9043e+05,2.0123e+12,0.16475,0.16413,53.827,44.521,55.452,245.74,80.596,7.2915e-05,4.347e+05
4,4,3,0.724,26,5,4.4075,47.087,2.9577,19.761,126.18,5976.3,92040,0.49913,0.1483,17.761,983.6,6.1795,271.45,199.58,3.3652e+05,9.0164e+11,0.096588,0.1029,38.935,27.648,29.972,177.25,32.57,6.4297e-05,1.9255e+05
4,4,4,0.878,2.65,5,2.6353,25.66,1.249,6.8667,76.541,3553.8,51560,0.41262,0.11702,5.9595,289.24,0.96278,31.293,82.97,1.1199e+05,3.4929e+11,0.062498,0.072198,33.626,20.421,18.436,149.96,14.1,5.1245e-05,85440
4,4,5,1.09,2.4,5,1.4644,14.398,0.48093,2.509,44.443,1960.5,28909,0.29409,0.084215,2.1738,118.77,0.15056,4.9042,37.233,40427,1.3292e+11,0.035348,0.046005,27.106,14.389,11.072,116.06,5.4237,3.7737e-05,38081
4,4,6,1.27,4.19,5,1.0143,10.222,0.26774,1.4672,32.352,1354.4,20521,0.23433,0.069754,1.1772,72.594,0.050443,1.927,24.365,21881,7.7536e+10,0.024941,0.036325,24.169,12.062,8.5067,87.652,3.0827,3.2618e-05,23161
4,4,7,1.44,0.623,5,0.778,8.3712,0.17975,1.0862,24.238,1046.4,15205,0.21377,0.066529,0.74188,51.521,0.024019,1.1876,14.318,13635,4.8553e+10,0.020717,0.033883,24.109,11.661,7.6597,83.068,2.0962,2.8989e-05,16203
4,5,2,0.676,146,5,6.7121,79.986,5.1809,40.17,173.24,9308,1.5316e+05,0.68427,0.19384,38.329,2501.8,18.637,1075.6,320.87,7.7063e+05,2.1365e+12,0.16083,0.15917,50.265,40.76,45.043,238.03,56.992,8.6282e-05,3.6747e+05
4,5,3,0.727,115,5,5.6617,62.31,3.9819,28.473,132.96,7785.7,1.165e+05,0.61498,0.17689,27.732,1576.1,10.845,528.94,205.44,5.5743e+05,1.4144e+12,0.13689,0.13719,44.336,34.694,37.113,221.07,41.491,7.706e-05,2.911e+05
4,5,4,0.908,43.8,5,2.6729,25.601,1.1522,6.3273,64.992,3608.1,54584,0.41855,0.11228,6.7468,337.64,0.85621,29.49,66.964,1.3015e+05,4.0629e+11,0.067903,0.068529,31.407,19.674,17.296,155.82,12.956,5.2369e-05,94516
4,5,5,1.07,44.3,5,1.7055,17.011,0.54646,3.0143,42.937,2287.3,35002,0.3359,0.091316,2.9704,163.84,0.1954,6.7634,35.59,56775,1.8825e+11,0.045918,0.052198,27.317,15.552,12.211,128.18,6.3184,4.2413e-05,49123
4,5,6,1.24,38.9,5,1.1154,11.59,0.28437,1.6252,30.084,1506,21609,0.26444,0.077552,1.3848,86.526,0.056888,2.2393,20.324,26898,8.6874e+10,0.030312,0.043079,25.095,13.493,9.4949,101.12,3.434,3.3939e-05,27598
4,5,7,1.41,24.3,5,0.8512,9.5552,0.18361,1.1331,24.083,1142.5,17361,0.22716,0.071837,0.88811,65.418,0.023403,1.1943,13.68,17193,6.1145e+10,0.023376,0.038097,24.377,12.451,8.2015,80.597,2.1559,3.198e-05,19877
4,6,2,0.603,122,5,6.6191,82.203,5.5205,45.322,174.38,9191.6,1.4812e+05,0.63415,0.18575,39.388,2874.9,21.319,1374.3,319.89,7.6393e+05,1.9419e+12,0.14776,0.15525,49.075,40.262,47.844,226.32,64.382,7.7914e-05,3.5305e+05
4,6,3,0.692,71.7,5,5.3897,60.45,3.8657,27.798,140.59,7391.3,1.118e+05,0.57639,0.16928,24.653,1455.1,10.072,494.65,222.43,4.7559e+05,1.2664e+12,0.11951,0.12899,43.221,32.87,36.579,201.21,41.571,7.7273e-05,2.5159e+05
4,6,4,0.843,21.6,5,2.8534,27.224,1.3715,7.529,73.925,3855.9,60196,0.41995,0.12052,7.1931,312.61,1.1831,33.401,76.844,1.3643e+05,4.4802e+11,0.066257,0.074692,33.451,20.957,19.21,148.31,14.849,5.6243e-05,99015
4,6,5,1,22.1,5,1.7804,17.969,0.61354,3.426,50.314,2397.3,36802,0.33079,0.09894,3.1797,157.29,0.2441,7.4741,41.972,59345,1.9495e+11,0.043191,0.056834,29.519,16.815,13.383,121.06,7.1445,4.5701e-05,51231
4,6,6,1.16,21.7,5,1.3606,13.987,0.40609,2.2789,40.395,1820.1,26282,0.29588,0.087938,1.8466,105.55,0.10547,3.6043,30.4,35035,1.1293e+11,0.033972,0.049082,28.039,15.084,11.103,117.57,4.6912,3.9737e-05,34699
4,6,7,1.36,11.4,5,0.90774,9.9725,0.21765,1.2756,28.769,1227,16796,0.23654,0.073407,0.94838,67.135,0.032661,1.4183,18.794,17947,5.8437e+10,0.024187,0.037828,25.449,12.7,8.557,88.011,2.5883,3.3829e-05,20133
4,7,2,0.599,171,5,8.0865,100.41,7.1845,59.129,225.25,11171,1.7222e+05,0.71947,0.20447,54.969,4006.3,34.272,2239.6,479.01,1.0865e+06,2.5471e+12,0.17808,0.17422,54.88,46.671,55.842,266.84,78.014,8.0046e-05,4.8201e+05
4,7,3,0.67,92.7,5,5.3007,58.267,3.7109,26.187,145.2,7282.5,1.0394e+05,0.58121,0.1697,23.3,1328.7,8.89,425.47,230.67,4.57e+05,1.1102e+12,0.11923,0.12664,43.863,33.47,36.072,212.82,40.549,7.082e-05,2.5251e+05
4,7,4,0.854,51.6,5,2.5814,25.159,1.134,6.2054,71.736,3477,52088,0.39771,0.11256,6.0135,269.13,0.76237,20.823,77.769,1.1605e+05,3.5388e+11,0.060708,0.06923,31.652,19.608,17.317,147.31,12.175,5.0481e-05,89019
4,7,5,1.04,32.4,5,1.5822,16.4,0.54647,3.12,49.512,2149.2,32826,0.30755,0.094828,2.5389,132.04,0.20209,6.4213,41.873,48841,1.6791e+11,0.038657,0.054352,28.466,16.199,12.616,114.89,6.2091,4.266e-05,43780
4,7,6,1.23,47.2,5,1.0413,10.853,0.26253,1.4863,32.121,1388.5,20452,0.24357,0.071114,1.2927,81.683,0.049161,1.9806,22.269,24617,7.8085e+10,0.026231,0.037821,24.172,12.384,8.6921,99.729,3.0185,3.2386e-05,26465
4,7,7,1.39,29.4,5,0.77932,8.8054,0.16642,1.031,23.071,1043.1,15055,0.21748,0.074029,0.73542,51.588,0.019352,0.87909,12.856,14214,4.802e+10,0.020478,0.039819,24.978,12.772,8.4112,86.054,1.9541,3.0447e-05,17393
4,8,2,0.607,126,5,7.0928,88.173,6.0205,48.876,200.12,9832.9,1.376e+05,0.66941,0.20178,41.636,3056.2,23.478,1489.1,383.96,8.1798e+05,1.6986e+12,0.15398,0.16701,53.126,43.363,51.616,240.88,69.926,8.3098e-05,3.8747e+05
4,8,3,0.686,91.1,5,5.0928,54.925,3.6249,25.107,140.91,6980.3,1.0362e+05,0.55868,0.16882,21.462,1192.1,8.4891,392.33,221.01,4.128e+05,1.0659e+12,0.1115,0.12271,43.419,32.419,35.365,202,39.489,7.1292e-05,2.3138e+05
4,8,4,0.831,68.8,5,3.1445,30.048,1.6609,9.3639,87.922,4255.4,62613,0.43115,0.1241,8.8666,426.4,1.7525,56.897,112.17,1.6577e+05,4.8974e+11,0.071137,0.076403,34.081,21.949,20.93,162.96,17.898,5.6973e-05,1.1315e+05
4,8,5,0.999,42.8,5,1.7074,16.403,0.62621,3.3036,49.403,2290.9,34008,0.31125,0.09078,3.0026,147.96,0.27108,8.1382,43.006,56284,1.7772e+11,0.040311,0.052127,27.57,15.544,12.581,120.76,7.0529,4.158e-05,49147
4,8,6,1.16,32.9,5,1.226,12.224,0.35622,1.9135,36.476,1633.5,23799,0.26174,0.077809,1.6477,92.22,0.086622,2.7124,26.763,30642,9.7039e+10,0.029389,0.04284,25.623,13.505,9.8638,95.994,4.0244,3.8734e-05,30043
4,8,7,1.31,31.1,5,0.9807,10.125,0.24947,1.3777,28.933,1322.8,19556,0.23537,0.072587,1.1272,67.076,0.04466,1.4834,17.878,21284,7.207e+10,0.024321,0.040762,24.508,12.683,8.7151,83.514,2.8372,3.5793e-05,22868
1,1,2,0.581,41,6,0.6029,7.965,0.69245,6.2242,15.345,933.57,15926,0.20525,0.088332,0.49088,41.07,0.57255,44.356,2.8537,8971.5,2.6302e+10,0.020198,0.047762,28.407,17.068,13.929,85.186,9.292,2.023e-05,8847.4
1,1,3,0.645,14.9,6,0.49083,5.8822,0.50078,4.0311,11.971,756.93,11973,0.18687,0.076572,0.3207,22.129,0.30045,18.652,1.9608,5832.3,1.7236e+10,0.017214,0.038114,26.685,14.867,11.558,74.917,6.7029,1.9031e-05,6392.4
1,1,4,0.85,22.3,6,0.22664,2.2275,0.13842,0.78998,5.9793,348.99,5677.6,0.13668,0.047396,0.06599,2.926,0.020359,0.59539,0.64146,1195.3,5.0037e+09,0.0097634,0.017451,21.872,9.9041,5.9487,53.529,1.9467,1.4403e-05,2092
1,1,5,0.995,3.13,6,0.13788,1.4359,0.058008,0.33159,3.9758,213.43,3237.7,0.11103,0.040969,0.025307,1.2483,0.0034089,0.090604,0.34078,457.68,1.9509e+09,0.0068376,0.013892,21.01,8.7732,4.6162,41.333,0.86606,1.2314e-05,1054.9
1,1,6,1.23,30,6,0.088772,0.9993,0.02855,0.18493,2.3745,136.37,2231.3,0.086514,0.033635,0.012297,0.79895,0.00092408,0.042154,0.13452,222.27,1.0396e+09,0.0045358,0.011285,19.249,7.8208,3.6398,35.673,0.46984,9.3659e-06,587.74
1,1,7,1.38,23,6,0.071577,0.89942,0.019464,0.14563,1.8738,111,1709.7,0.087029,0.033592,0.0079801,0.69234,0.00043702,0.028359,0.12537,143.71,7.0009e+08,0.0047023,0.011367,18.629,7.6044,3.488,32.431,0.33102,9.7186e-06,457.46
1,2,2,0.544,154,6,0.86519,11.981,0.97926,9.2708,19.989,1353,20868,0.26106,0.11005,0.9763,88.167,1.1348,96.621,4.4701,18140,4.6918e+10,0.028593,0.066516,32.507,21.484,18.343,96.146,13.919,2.622e-05,14828
1,2,3,0.616,54,6,0.63496,7.9673,0.5878,4.9124,14.443,989.68,15622,0.23023,0.094077,0.51315,38.695,0.39372,26.651,2.432,9490.3,2.7351e+10,0.022228,0.049244,30.452,18.049,14.182,86.683,8.8608,2.5568e-05,9402.5
1,2,4,0.821,31.5,6,0.30546,3.1039,0.18871,1.1661,7.7918,475.45,8261.2,0.16887,0.058366,0.12666,7.2523,0.041536,1.8033,1.0414,2335.7,9.9074e+09,0.013269,0.024615,22.994,11.541,7.5348,64.374,2.9708,1.8131e-05,3355.9
1,2,5,1.05,42.1,6,0.17215,2.0483,0.074053,0.52019,4.5572,270.97,4368.2,0.13004,0.047042,0.04753,3.2884,0.0068762,0.35472,0.45755,872.81,3.3367e+09,0.0087164,0.01855,20.693,9.6571,5.4428,51.11,1.2192,1.3375e-05,1603.3
1,2,6,1.17,55.5,6,0.11801,1.3629,0.04225,0.28912,3.321,186.1,3169.4,0.10502,0.038049,0.026291,1.7357,0.0026481,0.13393,0.25029,482.07,2.2093e+09,0.0060325,0.013914,18.691,8.234,4.2254,42.88,0.72774,1.0702e-05,945.43
1,2,7,1.35,37.2,6,0.094126,1.1821,0.027998,0.20497,2.9198,150.09,2403.4,0.10184,0.036978,0.015255,1.2839,0.0009355,0.059235,0.25789,281.19,1.3579e+09,0.0059587,0.013698,18.788,8.0069,3.9883,39.258,0.48677,1.077e-05,704.85
1,3,2,0.558,65,6,1.121,15.122,1.0687,9.7987,18.825,1825.5,27272,0.43528,0.13416,1.543,137.17,1.2537,102.84,4.3533,32100,7.5194e+10,0.07745,0.088953,36.18,25.953,21.001,176.03,14.231,3.4356e-05,25767
1,3,3,0.665,13.2,6,0.74984,8.9775,0.56652,4.4635,12.197,1206.9,17341,0.37184,0.11168,0.69882,49.107,0.35433,21.712,2.0354,14416,3.6922e+10,0.059478,0.063154,32.566,21.149,15.455,149.65,8.1616,2.8153e-05,14174
1,3,4,0.85,20.6,6,0.35558,3.5838,0.1711,0.99191,6.8803,571.83,8413.8,0.28229,0.070607,0.16354,8.9179,0.030381,1.1761,0.93319,3343.5,1.1169e+10,0.037597,0.031889,25.5,13.501,8.4982,114.65,2.5176,2.0043e-05,4861.2
1,3,5,1.1,8.07,6,0.17367,1.8157,0.053617,0.30362,3.7841,279.68,4356.9,0.1993,0.049514,0.045926,2.5355,0.003257,0.10894,0.35777,939.25,3.5787e+09,0.021722,0.019746,21.186,9.823,5.4239,81.964,0.79996,1.4729e-05,1858.7
1,3,6,1.28,3.42,6,0.13391,1.5008,0.033946,0.21037,2.7497,216.09,3444.5,0.19204,0.048302,0.026111,1.7241,0.0011454,0.048004,0.21229,533.41,2.4888e+09,0.020374,0.018842,21.173,9.6307,5.0485,75.504,0.51053,1.4144e-05,1305
1,4,2,0.624,58.3,6,0.60342,7.8222,0.61872,5.3518,13.582,937.35,12970,0.22678,0.094794,0.4573,36.286,0.438,31.258,2.3052,8562.6,2.0517e+10,0.021233,0.051015,30.144,18.025,14.392,86.528,9.0115,2.492e-05,8798.9
1,4,3,0.733,14.2,6,0.36376,3.9156,0.27467,1.887,8.3576,562.69,8220.1,0.17845,0.067305,0.16526,9.123,0.084452,3.7676,1.0606,3070.7,9.3493e+09,0.014063,0.028111,25.279,12.952,8.8913,66.419,3.9398,1.9324e-05,4180.5
1,4,4,0.851,13.4,6,0.22456,2.2414,0.12544,0.7158,5.5502,345.24,5166.8,0.14191,0.050668,0.064469,2.9221,0.015876,0.46519,0.54509,1193.9,4.3618e+09,0.0090453,0.018775,22.379,10.203,6.1981,55.097,1.8032,1.4958e-05,2119.3
1,4,5,1.09,22.5,6,0.12093,1.2764,0.045702,0.26507,3.3555,188.31,2672,0.11159,0.04,0.020707,1.1582,0.0021748,0.072684,0.26407,387.78,1.3718e+09,0.0060499,0.013278,20.354,8.5427,4.4303,41.336,0.71504,1.2042e-05,937.9
1,4,6,1.29,3.84,6,0.085069,0.97868,0.026571,0.17292,2.3907,132.86,1924.8,0.09773,0.035106,0.011256,0.80588,0.00077014,0.036159,0.16364,210.1,8.7734e+08,0.0049321,0.011871,19.113,7.8661,3.7651,37.549,0.43118,1.0242e-05,570.34
1,5,1,0.529,141,6,1.0897,15.606,1.2637,12.262,22.288,1739.4,29337,0.31459,0.11954,1.6098,154.3,1.9987,178.63,6.1746,31428,8.1835e+10,0.038948,0.079042,33.266,23.228,20.995,106.52,17.21,3.694e-05,22192
1,5,2,0.591,125,6,0.94781,12.83,0.95215,8.6092,18.688,1514.9,23841,0.32854,0.12011,1.1424,97.269,1.0914,85.625,4.1881,22132,5.825e+10,0.040082,0.074913,33.81,22.84,19.198,114.36,13.372,3.5014e-05,17990
1,5,3,0.669,56.5,6,0.63348,7.6021,0.53943,4.1993,13.004,1010.9,16243,0.26508,0.093041,0.54102,35.727,0.36155,20.866,2.3836,10550,3.1258e+10,0.028568,0.050075,28.439,17.142,13.268,93.424,7.0714,2.7589e-05,10244
1,5,4,0.862,56.1,6,0.28373,2.9036,0.13943,0.81085,6.4428,448.86,7479.6,0.18909,0.058648,0.10937,5.2306,0.021535,0.64224,0.82059,2113.5,8.4083e+09,0.01596,0.024347,22.549,11.173,7.1062,68.576,1.9784,1.8165e-05,3192.5
1,5,5,1.03,61.9,6,0.17851,1.9641,0.065183,0.39428,4.5362,284.34,4069.5,0.16095,0.050827,0.046669,2.5434,0.0048876,0.15543,0.47936,902.68,3.0444e+09,0.011557,0.019074,21.663,9.948,5.686,63.005,0.98508,1.4779e-05,1686.3
1,5,6,1.25,41.7,6,0.12341,1.424,0.034157,0.21382,3.1211,195.86,2951.2,0.1398,0.044273,0.021745,1.4796,0.0011144,0.044187,0.279,421.01,1.7471e+09,0.0092527,0.016432,20.373,9.0011,4.749,53.055,0.51272,1.3333e-05,1033.4
1,6,1,0.542,73.4,6,1.0115,14.076,1.2174,11.606,23.897,1601.3,26696,0.29245,0.12023,1.3114,119.88,1.7131,148.77,6.378,24780,6.8907e+10,0.033644,0.075238,34.379,24.421,20.935,118.88,17.655,3.3363e-05,18954
1,6,2,0.597,69.4,6,0.77824,10.264,0.83944,7.4145,17.482,1233.5,21425,0.26272,0.105,0.83398,67.01,0.87381,64.839,3.7514,15779,4.7609e+10,0.028576,0.062023,30.577,20.247,16.728,104.98,11.428,2.7985e-05,13384
1,6,3,0.681,50.2,6,0.56168,6.5154,0.47565,3.611,11.977,882.91,14225,0.23316,0.086479,0.40725,25.554,0.26309,14.359,2.0001,7683.6,2.4198e+10,0.02215,0.043778,27.87,16.362,12.319,87.552,6.4709,2.4025e-05,8169.4
1,6,4,0.826,19,6,0.29155,2.9429,0.16443,0.96701,7.0857,453.45,7343.1,0.16951,0.057802,0.11181,5.3096,0.02891,0.9121,0.91028,2091.7,8.0501e+09,0.012658,0.023676,22.843,11.19,7.2516,68.513,2.39,1.6184e-05,3190.4
1,6,5,1.01,11.5,6,0.18187,1.9184,0.072221,0.42934,4.4782,283.72,4131.3,0.13572,0.046353,0.046112,2.315,0.0055331,0.16814,0.40248,865.45,3.0362e+09,0.0081331,0.016147,21.319,9.4047,5.296,54.541,1.091,1.3775e-05,1664.2
1,6,6,1.16,13.3,6,0.12963,1.4713,0.042922,0.2693,3.5636,204.33,3272,0.12085,0.041607,0.025477,1.6001,0.0021181,0.083111,0.31601,481.3,2.0391e+09,0.0068149,0.014414,20.147,8.6823,4.5817,48.199,0.69609,1.2297e-05,1063.9
1,7,1,0.511,88.9,6,0.97376,13.592,1.1412,11.068,22.002,1541.9,23422,0.29996,0.11808,1.0984,103.5,1.3693,122.98,4.8193,20987,5.0135e+10,0.032979,0.071492,34.615,23.491,20.161,120.53,15.728,3.0013e-05,17278
1,7,2,0.568,67.6,6,0.75508,9.8142,0.75526,6.6762,15.808,1187.6,17242,0.27231,0.10639,0.65617,53.198,0.59873,44.91,2.779,12515,3.1085e+10,0.027763,0.058283,32.397,20.528,16.561,106.82,10.826,2.7313e-05,12046
1,7,3,0.68,55.1,6,0.45409,5.0464,0.37451,2.7145,9.95,712.25,10728,0.20919,0.077791,0.26243,15.276,0.15799,7.8813,1.397,5001.1,1.5011e+10,0.018096,0.035677,26.712,15.058,10.697,85.954,5.1309,2.0114e-05,5937.3
1,7,4,0.87,20,6,0.21466,2.1373,0.11033,0.61324,5.2051,336.29,5349.4,0.14839,0.048817,0.063397,2.896,0.013037,0.38031,0.4807,1203.1,4.5811e+09,0.0099405,0.018787,21.056,9.8338,5.9289,61.783,1.5735,1.3834e-05,2125.6
1,7,5,1.04,39.2,6,0.12714,1.3348,0.047876,0.27739,3.3332,200,3263.8,0.11744,0.039669,0.025544,1.3612,0.0027208,0.088498,0.26495,488.85,1.9732e+09,0.0067915,0.013092,19.356,8.2897,4.4406,47.208,0.74577,1.165e-05,1039.4
1,7,6,1.23,11.4,6,0.092668,1.1055,0.028707,0.19214,2.6729,145.48,2192.4,0.10733,0.03655,0.014361,1.0474,0.00097697,0.048468,0.22642,272.12,1.0467e+09,0.0060647,0.01321,18.378,7.8651,3.9926,41.145,0.44909,1.048e-05,685.05
1,8,1,0.5,171,6,0.82597,11.704,0.97631,9.5831,19.229,1305.8,20082,0.25488,0.10954,0.86007,83.491,1.0719,98.391,3.9751,16415,3.7901e+10,0.025598,0.064542,32.875,21.534,18.77,102.46,15.294,2.7673e-05,13893
1,8,2,0.547,104,6,0.71182,9.5942,0.78635,7.2655,15.426,1121.2,18549,0.23468,0.099501,0.64617,56.832,0.70063,58.134,2.6903,12342,3.2126e+10,0.023117,0.055781,30.327,19.202,15.995,94.745,11.194,2.3018e-05,11376
1,8,3,0.659,40.9,6,0.487,5.7572,0.41708,3.1855,10.125,765.28,11811,0.2122,0.082338,0.29252,18.878,0.19629,11.042,1.3521,5482.4,1.6257e+10,0.018361,0.038909,27.595,15.64,11.458,79.316,5.6783,2.3413e-05,6485.9
1,8,4,0.822,29,6,0.24892,2.5042,0.14397,0.84035,5.867,390.82,6220.5,0.15872,0.054248,0.079164,3.6941,0.021935,0.67626,0.62701,1482.6,5.4495e+09,0.010812,0.020543,22.643,10.687,6.7155,62.051,2.1067,1.5946e-05,2440.1
1,8,5,0.938,46.9,6,0.17356,1.7306,0.078397,0.44508,4.411,271.75,3586.9,0.13372,0.045911,0.039311,1.7658,0.0063071,0.17137,0.36073,735.01,2.3308e+09,0.0077958,0.014958,21.616,9.3517,5.2709,50.28,1.1577,1.3932e-05,1506.4
1,8,6,1.14,41,6,0.11448,1.2841,0.039587,0.24805,2.9245,178.41,2465.4,0.113,0.040067,0.019787,1.226,0.0018105,0.0757,0.19665,372.32,1.2405e+09,0.0059564,0.013607,20.301,8.7167,4.4231,46.947,0.65521,1.0918e-05,868.03
2,1,2,0.6,69.5,6,2.1384,26.875,2.0315,16.952,60.043,3144.4,49359,0.37317,0.14033,4.1433,310.28,3.1615,214.42,37.017,86284,1.9736e+11,0.058353,0.097729,37.92,26.973,26.944,142,25.847,4.4947e-05,67077
2,1,3,0.658,42.1,6,1.7697,20.15,1.5055,11.263,48.731,2586.8,38102,0.34292,0.12307,2.7658,170.04,1.6828,91.776,25.797,57278,1.3614e+11,0.050178,0.076626,34.856,23.055,21.803,129.55,18.576,3.9846e-05,49502
2,1,4,0.85,23,6,0.94497,9.2554,0.5443,3.1135,27.26,1362.1,20310,0.26465,0.08536,0.77837,35.203,0.19095,5.9814,10.018,15722,4.8611e+10,0.03045,0.043214,28.7,15.578,12.163,96.603,6.8356,3.1407e-05,19048
2,1,5,1.01,11.5,6,0.51793,5.4096,0.19867,1.1507,16.245,741.08,10826,0.19974,0.066001,0.27144,14.22,0.026743,0.84131,4.6532,5441.5,1.7027e+10,0.01868,0.030074,25.244,12.146,8.0642,72.723,2.6303,2.4724e-05,8318.5
2,1,6,1.23,14.1,6,0.32884,3.6166,0.097312,0.57443,10.199,468.43,6677,0.15668,0.054423,0.12619,7.8707,0.0070195,0.26569,2.2736,2537.1,8.1837e+09,0.012382,0.024261,22.897,10.477,6.1855,58.275,1.3437,2.0558e-05,4570.3
2,2,2,0.565,135,6,2.8615,37.526,2.6489,23.706,75.719,4280.4,58351,0.47742,0.17417,6.3839,525.23,4.9003,381.41,48.989,1.3633e+05,2.6934e+11,0.078291,0.13008,45.872,34.201,35.298,173.21,36.937,5.7847e-05,96303
2,2,3,0.642,84.7,6,1.924,23.296,1.547,12.287,47.21,2843.4,40381,0.37706,0.13517,3.2747,229.27,1.842,113.99,24.055,69604,1.5571e+11,0.055583,0.08883,36.68,25.11,24.02,138.02,21.127,4.3789e-05,56764
2,2,4,0.836,45.1,6,0.92994,9.2307,0.49288,2.8379,24.844,1361.8,19807,0.26646,0.082795,0.77798,39.148,0.16761,5.8152,9.2015,16651,4.8396e+10,0.030004,0.042834,27.314,14.961,11.822,99.153,6.6019,3.1819e-05,19474
2,2,5,1.02,45.5,6,0.56803,6.0759,0.22199,1.3425,15.439,829.83,13226,0.21437,0.069422,0.34442,20.875,0.038013,1.6394,4.3305,7079.1,2.43e+10,0.020153,0.032806,24.974,12.705,8.6445,84.169,3.196,2.5252e-05,9798.5
2,2,6,1.21,44.8,6,0.36504,4.019,0.10764,0.6682,10.097,530.18,8205.7,0.16715,0.058491,0.16036,9.6794,0.0092358,0.36862,2.1357,3322.3,1.0862e+10,0.013549,0.026634,22.978,10.874,6.7082,63.142,1.5666,2.0531e-05,5614.7
2,2,7,1.4,29.7,6,0.29223,3.6475,0.072254,0.5058,8.9787,425.63,6298.4,0.16537,0.062237,0.10009,7.9189,0.0037758,0.20896,1.8044,2004.5,7.7329e+09,0.012171,0.028515,24.215,11.467,6.7102,61.674,1.0657,2.1145e-05,3852.3
2,3,2,0.583,76.2,6,2.8742,37.441,2.3026,20.068,51.285,4411.6,60678,0.60846,0.17352,6.8425,551.82,3.6664,270.16,25.709,1.706e+05,3.1513e+11,0.14684,0.13568,42.781,34.254,31.559,231.14,29.118,5.6402e-05,1.2659e+05
2,3,3,0.695,40.3,6,2.0654,23.787,1.3539,10.205,34.931,3125,42319,0.53134,0.14828,3.4949,223.1,1.2451,69.12,14.016,84930,1.7713e+11,0.11627,0.098981,38.097,27.431,23.178,197.94,16.898,4.8819e-05,75451
2,3,4,0.872,78.7,6,1.1165,10.897,0.48975,2.7198,21.337,1668.6,21959,0.41521,0.10328,1.0053,50.264,0.14073,4.7495,6.5414,23702,6.0176e+10,0.074344,0.056663,31.488,18.395,13.578,162.61,6.208,3.7601e-05,29290
2,3,5,1.03,15.6,6,0.62367,6.3743,0.19647,1.1041,12.73,928.05,13008,0.29201,0.075691,0.38191,19.604,0.026238,0.81271,2.9622,8841.5,2.5437e+10,0.042617,0.037447,25.766,13.524,8.9224,112.66,2.5108,2.86e-05,13452
2,3,6,1.22,0.115,6,0.39632,4.2129,0.096213,0.53699,8.5483,593.68,9094.9,0.25325,0.062732,0.17076,10.144,0.0063074,0.21478,1.6927,3962.8,1.3865e+10,0.034151,0.030273,22.972,11.398,6.9542,95.325,1.2279,2.3837e-05,7388.5
2,3,7,1.39,25,6,0.33868,3.8851,0.073695,0.45411,7.177,499.05,6974.5,0.24877,0.066288,0.12274,8.6552,0.0035161,0.15557,1.3021,2745.9,9.4901e+09,0.032493,0.031446,24.239,11.973,7.0172,96.857,0.92243,2.2328e-05,5659.8
